id,nom_station,nom_dept,nom_com,insee_com,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x,y,x_reglementaire,y_reglementaire,the_geom
1034,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Dioxyde d'azote,8,,µg.m-3,journaliere,2019-01-07 04:00:00,2019-01-08 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1035,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Monoxyde d'azote,38,,µg.m-3,journaliere,2019-01-07 04:00:00,2019-01-08 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
"1036,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,12,µg.m-3,journaliere,2019-01-07 04:00:00,2019-01-08 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1037,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",""Particules fines PM2p5"",6001,5,µg.m-3,journaliere,2019-01-07 04:00:00,2019-01-08 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1038,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1039,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,14,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1040,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,8,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
1041,Montgaillard,LA REUNION,Saint-Denis,97411,FR38002,p√©riurbaine,Pollution de fond et regionale,Ozone,7,20,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4683,-20.9033,55.4684,-20.9033,0101000020E6100000C05B2041F1BB4B40107A36AB3EE734C0
"1042,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1043,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,6,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1044,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Ozone,7,19,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1045,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde de soufre,1,2,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1046,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Monoxyde d'azote,38,3,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1047,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Dioxyde d'azote,8,6,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1048,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Dioxyde de soufre,1,1,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1049,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Ozone,7,10,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
1050,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Particules PM10,5,,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1051,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Dioxyde d'azote,8,,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1052,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Monoxyde d'azote,38,,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
"1053,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,18,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1054,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",""Particules fines PM2p5"",6001,7,µg.m-3,journaliere,2019-01-08 04:00:00,2019-01-09 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1055,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1056,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,11,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1057,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,6,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
1058,Montgaillard,LA REUNION,Saint-Denis,97411,FR38002,p√©riurbaine,Pollution de fond et regionale,Ozone,7,27,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4683,-20.9033,55.4684,-20.9033,0101000020E6100000C05B2041F1BB4B40107A36AB3EE734C0
"1059,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1060,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,6,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1061,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Ozone,7,26,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1062,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde de soufre,1,2,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1063,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1064,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Dioxyde d'azote,8,4,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1065,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Dioxyde de soufre,1,2,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1066,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Ozone,7,,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,N,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
1067,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Particules PM10,5,,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1068,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Dioxyde d'azote,8,,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1069,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Monoxyde d'azote,38,,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
"1070,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,24,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1071,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",""Particules fines PM2p5"",6001,12,µg.m-3,journaliere,2019-01-09 04:00:00,2019-01-10 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1072,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1073,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,20,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1074,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,6,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
1075,Montgaillard,LA REUNION,Saint-Denis,97411,FR38002,p√©riurbaine,Pollution de fond et regionale,Ozone,7,27,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4683,-20.9033,55.4684,-20.9033,0101000020E6100000C05B2041F1BB4B40107A36AB3EE734C0
"1076,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1077,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,6,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1078,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Ozone,7,28,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1079,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde de soufre,1,2,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1080,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Monoxyde d'azote,38,1,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1081,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Dioxyde d'azote,8,4,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1082,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Dioxyde de soufre,1,2,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1083,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Ozone,7,,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,N,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
1084,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Particules PM10,5,,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1085,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Dioxyde d'azote,8,,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1086,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Monoxyde d'azote,38,,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
"1087,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,25,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1088,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",""Particules fines PM2p5"",6001,8,µg.m-3,journaliere,2019-01-10 04:00:00,2019-01-11 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1089,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1090,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,10,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1091,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,6,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
1092,Montgaillard,LA REUNION,Saint-Denis,97411,FR38002,p√©riurbaine,Pollution de fond et regionale,Ozone,7,30,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4683,-20.9033,55.4684,-20.9033,0101000020E6100000C05B2041F1BB4B40107A36AB3EE734C0
"1093,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,1,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1094,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,5,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1095,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Ozone,7,30,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1096,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde de soufre,1,2,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1097,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Monoxyde d'azote,38,2,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1098,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Dioxyde d'azote,8,4,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1099,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Dioxyde de soufre,1,2,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
"1100,La Marine,LA REUNION,Sainte-Suzanne,97420,FR38009,industrielle,""Industrielle (ABR) trafic routier et embruns marins"",Ozone,7,,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,N,55.6189,-20.9106,55.6189,-20.9106,0101000020E610000048BF7D1D38CF4B40D3BCE3141DE934C0"
1101,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Particules PM10,5,,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1102,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Dioxyde d'azote,8,,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
1103,Bd Jean Jaures,LA REUNION,Saint-Denis,97411,FR38019,trafic,Trafic routier et embruns marins,Monoxyde d'azote,38,,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,N,55.4701,-20.8937,55.4708,-20.8935,0101000020E6100000787AA52C43BC4B40DBF97E6ABCE434C0
"1104,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,17,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1105,Joinville,LA REUNION,Saint-Denis,97411,FR38008,urbaine,""Pollution de fond trafic routier et embruns marins"",""Particules fines PM2p5"",6001,7,µg.m-3,journaliere,2019-01-11 04:00:00,2019-01-12 03:59:00,A,55.4539,-20.8846,55.4539,-20.8846,0101000020E6100000C3D32B6519BA4B40A60A462575E234C0"
"1106,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Monoxyde d'azote,38,1,µg.m-3,journaliere,2019-01-12 04:00:00,2019-01-13 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1107,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Particules PM10,5,14,µg.m-3,journaliere,2019-01-12 04:00:00,2019-01-13 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
"1108,Lislet Geoffroy,LA REUNION,Saint-Denis,97411,FR38001,urbaine,""Pollution de fond trafic routier et embruns marins"",Dioxyde d'azote,8,5,µg.m-3,journaliere,2019-01-12 04:00:00,2019-01-13 03:59:00,A,55.4691,-20.8898,55.4691,-20.8898,0101000020E6100000DC4603780BBC4B4016FBCBEEC9E334C0"
1109,Montgaillard,LA REUNION,Saint-Denis,97411,FR38002,p√©riurbaine,Pollution de fond et regionale,Ozone,7,29,µg.m-3,journaliere,2019-01-12 04:00:00,2019-01-13 03:59:00,A,55.4683,-20.9033,55.4684,-20.9033,0101000020E6100000C05B2041F1BB4B40107A36AB3EE734C0
